Country,Year,Sex,Age,Suicide,Suicides_100k_Pop,Population, GDP  ,generation
Kuwait,1994,Male,35-54 years,7,2.42,289600,"24,848,483,838",Boomers
Kuwait,1994,Male,55-74 years,1,2.39,41900,"24,848,483,838",Silent
Kuwait,1994,Male,15-24 years,2,1.46,137100,"24,848,483,838",Generation X
Kuwait,1994,Female,15-24 years,0,0,111900,"24,848,483,838",Generation X
Kuwait,1994,Female,05-14 years,0,0,149200,"24,848,483,838",Millenials
Kuwait,1994,Female,55-74 years,0,0,22500,"24,848,483,838",Silent
Kuwait,1994,Female,75+ years,0,0,2500,"24,848,483,838",G.I. Generation
Kuwait,1994,Male,05-14 years,0,0,154600,"24,848,483,838",Millenials
Kuwait,1994,Male,75+ years,0,0,3200,"24,848,483,838",G.I. Generation
Kuwait,1995,Male,15-24 years,5,3.5,142900,"27,191,689,008",Generation X
Kuwait,1995,Male,25-34 years,9,3.07,292900,"27,191,689,008",Generation X
Kuwait,1995,Male,35-54 years,7,2.31,303300,"27,191,689,008",Boomers
Kuwait,1995,Female,35-54 years,2,1.56,128200,"27,191,689,008",Boomers
Kuwait,1995,Female,25-34 years,2,1.44,138600,"27,191,689,008",Generation X
Kuwait,1995,Female,15-24 years,1,0.86,116400,"27,191,689,008",Generation X
Kuwait,1995,Female,05-14 years,0,0,155100,"27,191,689,008",Millenials
Kuwait,1995,Female,55-74 years,0,0,23300,"27,191,689,008",Silent
Kuwait,1995,Female,75+ years,0,0,2600,"27,191,689,008",G.I. Generation
Kuwait,1995,Male,05-14 years,0,0,160900,"27,191,689,008",Millenials
Kuwait,1995,Male,55-74 years,0,0,43700,"27,191,689,008",Silent
Kuwait,1995,Male,75+ years,0,0,3200,"27,191,689,008",G.I. Generation
Kuwait,1996,Female,25-34 years,8,5.56,143900,"31,493,987,642",Generation X
Kuwait,1996,Male,55-74 years,2,4.42,45300,"31,493,987,642",Silent
Kuwait,1996,Male,25-34 years,10,3.29,304400,"31,493,987,642",Generation X
Kuwait,1996,Female,15-24 years,3,2.49,120600,"31,493,987,642",Generation X
Kuwait,1996,Male,35-54 years,6,1.9,315300,"31,493,987,642",Boomers
Kuwait,1996,Male,15-24 years,1,0.67,148200,"31,493,987,642",Generation X
Kuwait,1996,Female,35-54 years,0,0,133200,"31,493,987,642",Boomers
Kuwait,1996,Female,05-14 years,0,0,160800,"31,493,987,642",Millenials
Kuwait,1996,Female,55-74 years,0,0,24200,"31,493,987,642",Silent
Kuwait,1996,Female,75+ years,0,0,2700,"31,493,987,642",G.I. Generation
Kuwait,1996,Male,05-14 years,0,0,166800,"31,493,987,642",Millenials
Kuwait,1996,Male,75+ years,0,0,3300,"31,493,987,642",G.I. Generation
Kuwait,1997,Female,25-34 years,7,4.72,148300,"30,354,434,553",Generation X
Kuwait,1997,Female,15-24 years,5,4.02,124500,"30,354,434,553",Generation X
Kuwait,1997,Female,35-54 years,5,3.64,137300,"30,354,434,553",Boomers
Kuwait,1997,Male,25-34 years,10,3.19,313700,"30,354,434,553",Generation X
Kuwait,1997,Male,55-74 years,1,2.14,46700,"30,354,434,553",Silent
Kuwait,1997,Male,15-24 years,2,1.31,153000,"30,354,434,553",Generation X
Kuwait,1997,Male,35-54 years,3,0.92,324800,"30,354,434,553",Boomers
Kuwait,1997,Female,05-14 years,0,0,165900,"30,354,434,553",Millenials
Kuwait,1997,Female,55-74 years,0,0,25000,"30,354,434,553",Silent
Kuwait,1997,Female,75+ years,0,0,2700,"30,354,434,553",G.I. Generation
Kuwait,1997,Male,05-14 years,0,0,172100,"30,354,434,553",Millenials
Kuwait,1997,Male,75+ years,0,0,3500,"30,354,434,553",G.I. Generation
Kuwait,1998,Female,25-34 years,6,3.4,176454,"25,941,929,462",Generation X
Kuwait,1998,Female,35-54 years,6,3.26,184143,"25,941,929,462",Boomers
Kuwait,1998,Male,25-34 years,10,2.92,342775,"25,941,929,462",Generation X
Kuwait,1998,Female,15-24 years,3,2.17,137997,"25,941,929,462",Generation X
Kuwait,1998,Male,35-54 years,8,2.02,396063,"25,941,929,462",Boomers
Kuwait,1998,Male,55-74 years,1,1.78,56327,"25,941,929,462",Silent
Kuwait,1998,Male,15-24 years,1,0.66,151264,"25,941,929,462",Generation X
Kuwait,1998,Female,05-14 years,0,0,166981,"25,941,929,462",Millenials
Kuwait,1998,Female,55-74 years,0,0,32097,"25,941,929,462",Silent
Kuwait,1998,Female,75+ years,0,0,3970,"25,941,929,462",G.I. Generation
Kuwait,1998,Male,05-14 years,0,0,173841,"25,941,929,462",Millenials
Kuwait,1998,Male,75+ years,0,0,3854,"25,941,929,462",G.I. Generation
Kuwait,1999,Male,25-34 years,16,4.47,357800,"30,121,879,435",Generation X
Kuwait,1999,Female,25-34 years,7,3.83,182700,"30,121,879,435",Generation X
Kuwait,1999,Male,35-54 years,14,3.38,413600,"30,121,879,435",Boomers
Kuwait,1999,Female,35-54 years,5,2.62,190600,"30,121,879,435",Boomers
Kuwait,1999,Male,15-24 years,2,1.27,157500,"30,121,879,435",Generation X
Kuwait,1999,Female,15-24 years,1,0.7,142800,"30,121,879,435",Generation X
Kuwait,1999,Male,05-14 years,1,0.55,180700,"30,121,879,435",Millenials
Kuwait,1999,Female,05-14 years,0,0,172800,"30,121,879,435",Millenials
Kuwait,1999,Female,55-74 years,0,0,33300,"30,121,879,435",Silent
Kuwait,1999,Female,75+ years,0,0,4200,"30,121,879,435",G.I. Generation
Kuwait,1999,Male,55-74 years,0,0,58700,"30,121,879,435",Silent
Kuwait,1999,Male,75+ years,0,0,4000,"30,121,879,435",G.I. Generation
Kuwait,2000,Female,25-34 years,10,5.29,189015,"37,711,864,407",Generation X
Kuwait,2000,Male,25-34 years,11,2.95,373318,"37,711,864,407",Generation X
Kuwait,2000,Male,15-24 years,3,1.83,163848,"37,711,864,407",Generation X
Kuwait,2000,Male,55-74 years,1,1.64,61145,"37,711,864,407",Silent
Kuwait,2000,Female,15-24 years,2,1.35,147681,"37,711,864,407",Generation X
Kuwait,2000,Male,35-54 years,5,1.16,431562,"37,711,864,407",Boomers
Kuwait,2000,Female,35-54 years,2,1.01,197224,"37,711,864,407",Boomers
Kuwait,2000,Female,05-14 years,0,0,178644,"37,711,864,407",Millenials
Kuwait,2000,Female,55-74 years,0,0,34331,"37,711,864,407",Silent
Kuwait,2000,Female,75+ years,0,0,4246,"37,711,864,407",G.I. Generation
Kuwait,2000,Male,05-14 years,0,0,187983,"37,711,864,407",Millenials
Kuwait,2000,Male,75+ years,0,0,4156,"37,711,864,407",G.I. Generation
Kuwait,2001,Male,35-54 years,15,3.31,453739,"34,890,772,742",Boomers
Kuwait,2001,Male,25-34 years,8,2.18,367180,"34,890,772,742",Generation X
Kuwait,2001,Female,25-34 years,3,1.52,197334,"34,890,772,742",Generation X
Kuwait,2001,Male,15-24 years,2,1.16,172345,"34,890,772,742",Millenials
Kuwait,2001,Female,35-54 years,2,0.96,209093,"34,890,772,742",Boomers
Kuwait,2001,Female,15-24 years,0,0,158070,"34,890,772,742",Millenials
Kuwait,2001,Female,05-14 years,0,0,180414,"34,890,772,742",Millenials
Kuwait,2001,Female,55-74 years,0,0,38503,"34,890,772,742",Silent
Kuwait,2001,Female,75+ years,0,0,4919,"34,890,772,742",Silent
Kuwait,2001,Male,05-14 years,0,0,189011,"34,890,772,742",Millenials
Kuwait,2001,Male,55-74 years,0,0,63433,"34,890,772,742",Silent
Kuwait,2001,Male,75+ years,0,0,4489,"34,890,772,742",Silent
Kuwait,2002,Male,35-54 years,18,3.73,482228,"38,137,545,245",Boomers
Kuwait,2002,Male,25-34 years,11,2.83,388020,"38,137,545,245",Generation X
Kuwait,2002,Male,15-24 years,5,2.7,185185,"38,137,545,245",Millenials
Kuwait,2002,Female,25-34 years,5,2.34,213750,"38,137,545,245",Generation X
Kuwait,2002,Female,35-54 years,4,1.77,225709,"38,137,545,245",Boomers
Kuwait,2002,Female,15-24 years,2,1.19,168033,"38,137,545,245",Millenials
Kuwait,2002,Female,05-14 years,0,0,183948,"38,137,545,245",Millenials
Kuwait,2002,Female,55-74 years,0,0,41294,"38,137,545,245",Silent
Kuwait,2002,Female,75+ years,0,0,5290,"38,137,545,245",Silent
Kuwait,2002,Male,05-14 years,0,0,193020,"38,137,545,245",Millenials
Kuwait,2002,Male,55-74 years,0,0,67364,"38,137,545,245",Silent
Kuwait,2002,Male,75+ years,0,0,4762,"38,137,545,245",Silent
Kuwait,2003,Female,25-34 years,9,4.86,185021,"47,875,838,926",Generation X
Kuwait,2003,Male,35-54 years,17,4.28,397654,"47,875,838,926",Boomers
Kuwait,2003,Male,25-34 years,11,3.71,296337,"47,875,838,926",Generation X
Kuwait,2003,Female,35-54 years,3,1.44,208524,"47,875,838,926",Boomers
Kuwait,2003,Female,15-24 years,2,1.2,167291,"47,875,838,926",Millenials
Kuwait,2003,Male,15-24 years,2,0.95,209956,"47,875,838,926",Millenials
Kuwait,2003,Female,05-14 years,0,0,172216,"47,875,838,926",Millenials
Kuwait,2003,Female,55-74 years,0,0,44516,"47,875,838,926",Silent
Kuwait,2003,Female,75+ years,0,0,3525,"47,875,838,926",Silent
Kuwait,2003,Male,05-14 years,0,0,190628,"47,875,838,926",Millenials
Kuwait,2003,Male,55-74 years,0,0,70627,"47,875,838,926",Silent
Kuwait,2003,Male,75+ years,0,0,4327,"47,875,838,926",Silent
Kuwait,2004,Male,35-54 years,17,4.23,402163,"59,440,108,585",Boomers
Kuwait,2004,Female,25-34 years,7,3.65,192013,"59,440,108,585",Generation X
Kuwait,2004,Female,35-54 years,7,3.29,212485,"59,440,108,585",Boomers
Kuwait,2004,Male,15-24 years,5,2.43,206153,"59,440,108,585",Millenials
Kuwait,2004,Male,25-34 years,6,1.88,318728,"59,440,108,585",Generation X
Kuwait,2004,Female,15-24 years,3,1.78,168373,"59,440,108,585",Millenials
Kuwait,2004,Female,05-14 years,0,0,175678,"59,440,108,585",Millenials
Kuwait,2004,Female,55-74 years,0,0,47016,"59,440,108,585",Silent
Kuwait,2004,Female,75+ years,0,0,3453,"59,440,108,585",Silent
Kuwait,2004,Male,05-14 years,0,0,192791,"59,440,108,585",Millenials
Kuwait,2004,Male,55-74 years,0,0,73036,"59,440,108,585",Silent
Kuwait,2004,Male,75+ years,0,0,4197,"59,440,108,585",Silent
Kuwait,2005,Male,25-34 years,21,6.06,346283,"80,797,945,205",Generation X
Kuwait,2005,Male,35-54 years,17,4.11,413321,"80,797,945,205",Boomers
Kuwait,2005,Female,25-34 years,7,3.45,203126,"80,797,945,205",Generation X
Kuwait,2005,Female,15-24 years,3,1.78,168662,"80,797,945,205",Millenials
Kuwait,2005,Male,55-74 years,1,1.33,74974,"80,797,945,205",Silent
Kuwait,2005,Male,15-24 years,2,1,201000,"80,797,945,205",Millenials
Kuwait,2005,Female,35-54 years,1,0.45,220232,"80,797,945,205",Boomers
Kuwait,2005,Female,05-14 years,0,0,181830,"80,797,945,205",Millenials
Kuwait,2005,Female,55-74 years,0,0,49714,"80,797,945,205",Silent
Kuwait,2005,Female,75+ years,0,0,3575,"80,797,945,205",Silent
Kuwait,2005,Male,05-14 years,0,0,195927,"80,797,945,205",Millenials
Kuwait,2005,Male,75+ years,0,0,4324,"80,797,945,205",Silent
Kuwait,2006,Male,25-34 years,18,4.99,360383,"101,550,654,721",Generation X
Kuwait,2006,Male,35-54 years,14,3.24,432150,"101,550,654,721",Boomers
Kuwait,2006,Female,25-34 years,5,2.32,215556,"101,550,654,721",Generation X
Kuwait,2006,Female,55-74 years,1,1.97,50864,"101,550,654,721",Silent
Kuwait,2006,Female,35-54 years,3,1.28,235105,"101,550,654,721",Boomers
Kuwait,2006,Female,15-24 years,2,1.1,182410,"101,550,654,721",Millenials
Kuwait,2006,Male,15-24 years,2,0.93,215810,"101,550,654,721",Millenials
Kuwait,2006,Female,05-14 years,0,0,187102,"101,550,654,721",Millenials
Kuwait,2006,Female,75+ years,0,0,3887,"101,550,654,721",Silent
Kuwait,2006,Male,05-14 years,0,0,199187,"101,550,654,721",Millenials
Kuwait,2006,Male,55-74 years,0,0,78524,"101,550,654,721",Silent
Kuwait,2006,Male,75+ years,0,0,4735,"101,550,654,721",Silent
Kuwait,2007,Male,25-34 years,21,3.28,640909,"114,641,097,818",Generation X
Kuwait,2007,Female,25-34 years,7,2.32,301345,"114,641,097,818",Generation X
Kuwait,2007,Male,55-74 years,2,2.01,99708,"114,641,097,818",Silent
Kuwait,2007,Male,15-24 years,5,1.87,268049,"114,641,097,818",Millenials
Kuwait,2007,Female,35-54 years,6,1.84,325356,"114,641,097,818",Boomers
Kuwait,2007,Male,35-54 years,9,1.25,717868,"114,641,097,818",Boomers
Kuwait,2007,Female,15-24 years,1,0.45,220418,"114,641,097,818",Millenials
Kuwait,2007,Female,05-14 years,0,0,207774,"114,641,097,818",Generation Z
Kuwait,2007,Female,55-74 years,0,0,58858,"114,641,097,818",Silent
Kuwait,2007,Female,75+ years,0,0,7399,"114,641,097,818",Silent
Kuwait,2007,Male,05-14 years,0,0,220886,"114,641,097,818",Generation Z
Kuwait,2007,Male,75+ years,0,0,6348,"114,641,097,818",Silent
Kuwait,2008,Male,25-34 years,13,1.82,712955,"147,395,833,333",Generation X
Kuwait,2008,Male,35-54 years,14,1.79,780428,"147,395,833,333",Boomers
Kuwait,2008,Male,15-24 years,5,1.76,283568,"147,395,833,333",Millenials
Kuwait,2008,Female,25-34 years,6,1.72,348503,"147,395,833,333",Generation X
Kuwait,2008,Female,55-74 years,1,1.57,63516,"147,395,833,333",Silent
Kuwait,2008,Female,35-54 years,5,1.38,363431,"147,395,833,333",Boomers
Kuwait,2008,Male,55-74 years,1,0.91,110218,"147,395,833,333",Silent
Kuwait,2008,Female,15-24 years,2,0.81,247755,"147,395,833,333",Millenials
Kuwait,2008,Female,05-14 years,0,0,215473,"147,395,833,333",Generation Z
Kuwait,2008,Female,75+ years,0,0,8038,"147,395,833,333",Silent
Kuwait,2008,Male,05-14 years,0,0,228709,"147,395,833,333",Generation Z
Kuwait,2008,Male,75+ years,0,0,6800,"147,395,833,333",Silent
Kuwait,2009,Female,25-34 years,11,3.55,309613,"105,899,930,507",Generation X
Kuwait,2009,Male,35-54 years,22,2.94,747742,"105,899,930,507",Boomers
Kuwait,2009,Male,25-34 years,14,2.2,635172,"105,899,930,507",Generation X
Kuwait,2009,Female,35-54 years,6,1.75,342583,"105,899,930,507",Boomers
Kuwait,2009,Male,15-24 years,4,1.53,262196,"105,899,930,507",Millenials
Kuwait,2009,Female,55-74 years,1,1.47,68187,"105,899,930,507",Silent
Kuwait,2009,Female,15-24 years,3,1.37,219634,"105,899,930,507",Millenials
Kuwait,2009,Female,05-14 years,0,0,219779,"105,899,930,507",Generation Z
Kuwait,2009,Female,75+ years,0,0,8255,"105,899,930,507",Silent
Kuwait,2009,Male,05-14 years,0,0,231825,"105,899,930,507",Generation Z
Kuwait,2009,Male,55-74 years,0,0,113405,"105,899,930,507",Silent
Kuwait,2009,Male,75+ years,0,0,7263,"105,899,930,507",Silent
Kuwait,2010,Male,55-74 years,3,2.47,121359,"115,419,050,942",Silent
Kuwait,2010,Female,25-34 years,8,2.27,351659,"115,419,050,942",Generation X
Kuwait,2010,Male,25-34 years,13,2.1,619392,"115,419,050,942",Generation X
Kuwait,2010,Male,35-54 years,9,1.18,762814,"115,419,050,942",Generation X
Kuwait,2010,Female,15-24 years,2,0.86,231645,"115,419,050,942",Millenials
Kuwait,2010,Female,35-54 years,3,0.77,387443,"115,419,050,942",Generation X
Kuwait,2010,Male,15-24 years,1,0.39,254945,"115,419,050,942",Millenials
Kuwait,2010,Female,05-14 years,0,0,225440,"115,419,050,942",Generation Z
Kuwait,2010,Female,55-74 years,0,0,72487,"115,419,050,942",Silent
Kuwait,2010,Female,75+ years,0,0,8964,"115,419,050,942",Silent
Kuwait,2010,Male,05-14 years,0,0,237315,"115,419,050,942",Generation Z
Kuwait,2010,Male,75+ years,0,0,8151,"115,419,050,942",Silent
Kuwait,2011,Female,25-34 years,6,1.69,354327,"154,027,536,232",Millenials
Kuwait,2011,Male,55-74 years,2,1.56,128263,"154,027,536,232",Boomers
Kuwait,2011,Male,15-24 years,4,1.54,260399,"154,027,536,232",Millenials
Kuwait,2011,Male,25-34 years,9,1.46,614348,"154,027,536,232",Millenials
Kuwait,2011,Female,05-14 years,3,1.3,230439,"154,027,536,232",Generation Z
Kuwait,2011,Male,35-54 years,9,1.16,777932,"154,027,536,232",Generation X
Kuwait,2011,Female,35-54 years,4,1.01,396994,"154,027,536,232",Generation X
Kuwait,2011,Female,15-24 years,2,0.86,232768,"154,027,536,232",Millenials
Kuwait,2011,Male,05-14 years,2,0.83,242095,"154,027,536,232",Generation Z
Kuwait,2011,Female,55-74 years,0,0,77462,"154,027,536,232",Boomers
Kuwait,2011,Female,75+ years,0,0,9934,"154,027,536,232",Silent
Kuwait,2011,Male,75+ years,0,0,8737,"154,027,536,232",Silent
Kuwait,2012,Male,15-24 years,10,3.74,267410,"174,070,025,009",Millenials
Kuwait,2012,Female,55-74 years,2,2.41,83066,"174,070,025,009",Boomers
Kuwait,2012,Female,25-34 years,8,2.12,377621,"174,070,025,009",Millenials
Kuwait,2012,Male,35-54 years,17,2.07,822229,"174,070,025,009",Generation X
Kuwait,2012,Female,15-24 years,4,1.69,237359,"174,070,025,009",Millenials
Kuwait,2012,Male,25-34 years,8,1.26,637302,"174,070,025,009",Millenials
Kuwait,2012,Female,35-54 years,5,1.18,423084,"174,070,025,009",Generation X
Kuwait,2012,Male,55-74 years,1,0.72,138505,"174,070,025,009",Boomers
Kuwait,2012,Male,05-14 years,1,0.4,250917,"174,070,025,009",Generation Z
Kuwait,2012,Female,05-14 years,0,0,239552,"174,070,025,009",Generation Z
Kuwait,2012,Female,75+ years,0,0,10287,"174,070,025,009",Silent
Kuwait,2012,Male,75+ years,0,0,9366,"174,070,025,009",Silent
Kuwait,2013,Male,25-34 years,16,2.48,643877,"174,161,142,454",Millenials
Kuwait,2013,Male,55-74 years,3,2.05,146172,"174,161,142,454",Boomers
Kuwait,2013,Female,25-34 years,5,1.32,380061,"174,161,142,454",Millenials
Kuwait,2013,Female,15-24 years,3,1.29,233349,"174,161,142,454",Millenials
Kuwait,2013,Female,35-54 years,5,1.16,431425,"174,161,142,454",Generation X
Kuwait,2013,Male,35-54 years,7,0.83,847524,"174,161,142,454",Generation X
Kuwait,2013,Male,15-24 years,2,0.75,267988,"174,161,142,454",Millenials
Kuwait,2013,Female,05-14 years,0,0,251412,"174,161,142,454",Generation Z
Kuwait,2013,Female,55-74 years,0,0,88514,"174,161,142,454",Boomers
Kuwait,2013,Female,75+ years,0,0,10926,"174,161,142,454",Silent
Kuwait,2013,Male,05-14 years,0,0,262862,"174,161,142,454",Generation Z
Kuwait,2013,Male,75+ years,0,0,9980,"174,161,142,454",Silent
Kuwait,2014,Male,25-34 years,22,3.31,663735,"162,631,412,509",Millenials
Kuwait,2014,Male,15-24 years,7,2.59,270301,"162,631,412,509",Millenials
Kuwait,2014,Female,15-24 years,5,2.19,228222,"162,631,412,509",Millenials
Kuwait,2014,Male,35-54 years,18,2.02,892860,"162,631,412,509",Generation X
Kuwait,2014,Male,55-74 years,3,1.91,156953,"162,631,412,509",Boomers
Kuwait,2014,Female,35-54 years,8,1.76,454428,"162,631,412,509",Generation X
Kuwait,2014,Female,55-74 years,1,1.06,94314,"162,631,412,509",Boomers
Kuwait,2014,Female,25-34 years,4,1.02,390934,"162,631,412,509",Millenials
Kuwait,2014,Female,05-14 years,0,0,264790,"162,631,412,509",Generation Z
Kuwait,2014,Female,75+ years,0,0,11335,"162,631,412,509",Silent
Kuwait,2014,Male,05-14 years,0,0,276927,"162,631,412,509",Generation Z
Kuwait,2014,Male,75+ years,0,0,10485,"162,631,412,509",Silent
Kyrgyzstan,1990,Male,75+ years,14,55.56,25200,"2,674,000,000",G.I. Generation
Kyrgyzstan,1990,Male,35-54 years,149,42.04,354400,"2,674,000,000",Silent
Kyrgyzstan,1990,Male,55-74 years,68,38.86,175000,"2,674,000,000",G.I. Generation
Kyrgyzstan,1990,Male,25-34 years,99,28.27,350200,"2,674,000,000",Boomers
Kyrgyzstan,1990,Female,75+ years,15,25.08,59800,"2,674,000,000",G.I. Generation
Kyrgyzstan,1990,Female,55-74 years,38,15.69,242200,"2,674,000,000",G.I. Generation
Kyrgyzstan,1990,Male,15-24 years,54,13.49,400300,"2,674,000,000",Generation X
Kyrgyzstan,1990,Female,35-54 years,36,9.77,368500,"2,674,000,000",Silent
Kyrgyzstan,1990,Female,15-24 years,31,7.95,390100,"2,674,000,000",Generation X
Kyrgyzstan,1990,Female,25-34 years,23,6.43,357500,"2,674,000,000",Boomers
Kyrgyzstan,1990,Male,05-14 years,16,3.13,511400,"2,674,000,000",Generation X
Kyrgyzstan,1990,Female,05-14 years,4,0.8,502700,"2,674,000,000",Generation X
Kyrgyzstan,1991,Male,75+ years,14,58.09,24100,"2,570,833,333",G.I. Generation
Kyrgyzstan,1991,Male,55-74 years,73,40.49,180300,"2,570,833,333",Silent
Kyrgyzstan,1991,Male,35-54 years,138,38.22,361100,"2,570,833,333",Boomers
Kyrgyzstan,1991,Male,25-34 years,120,34.18,351100,"2,570,833,333",Boomers
Kyrgyzstan,1991,Female,75+ years,14,24.01,58300,"2,570,833,333",G.I. Generation
Kyrgyzstan,1991,Female,55-74 years,38,15.48,245400,"2,570,833,333",Silent
Kyrgyzstan,1991,Male,15-24 years,49,12.01,408100,"2,570,833,333",Generation X
Kyrgyzstan,1991,Female,15-24 years,36,9.1,395500,"2,570,833,333",Generation X
Kyrgyzstan,1991,Female,35-54 years,26,6.91,376100,"2,570,833,333",Boomers
Kyrgyzstan,1991,Female,25-34 years,16,4.46,358700,"2,570,833,333",Boomers
Kyrgyzstan,1991,Male,05-14 years,16,3.06,523400,"2,570,833,333",Millenials
Kyrgyzstan,1991,Female,05-14 years,3,0.58,514400,"2,570,833,333",Millenials
Kyrgyzstan,1992,Male,75+ years,14,60.87,23000,"2,316,562,500",G.I. Generation
Kyrgyzstan,1992,Male,55-74 years,74,39.81,185900,"2,316,562,500",Silent
Kyrgyzstan,1992,Male,35-54 years,135,36.89,366000,"2,316,562,500",Boomers
Kyrgyzstan,1992,Male,25-34 years,86,24.59,349800,"2,316,562,500",Boomers
Kyrgyzstan,1992,Male,15-24 years,65,15.7,414000,"2,316,562,500",Generation X
Kyrgyzstan,1992,Female,75+ years,7,12.32,56800,"2,316,562,500",G.I. Generation
Kyrgyzstan,1992,Female,55-74 years,25,10.04,249100,"2,316,562,500",Silent
